id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Ec_maternelle,Ec_elementaire,P19_LOG,P19_RP_SDB,P19_RP_CCCOLL,P19_RP_CCIND,P19_RP_CINDELEC,UU2020,COM,TRIRIS,GRD_QUART,TYP_IRIS,P19_POP1564,P19_POP1524,P19_POP2554,P19_POP5564,P19_ACT1564,P19_CHOM1564,P19_INACT1564,Part_dactifs,Part_chomeurs,Arrondissement,dist_metro
2018-1417995,2018-10-30,1.0,75116,96.0,115.0,5.0,sols,967000.0,48.838014,2.262232,0,1,75,1,0,2018,4,2018_Q4,POINT (2.262232 48.838014),11389.0,['M̩tropole du Grand Paris'],751166101,Auteuil ,auteuil 1,8408.695652173914,10,9821.968005182356,2686.7645441509985,40,2,1296.0,1183.0,45.0,68.0,52.0,1237.0,134.0,1027.0,22100,0,0,1293.50102843106,1111.41616084635,988.808715775912,97.8140065035516,93.4374075591883,00851,75116,751941,7511661,H,1475.29739027182,284.219496764001,923.687575430623,267.390318077201,1104.55796395711,154.01183651495,370.739426314713,0.7487019032505695,0.10439375649310523,75116,397.7406061986816
2019-1531931,2019-11-07,1.0,75116,99.0,170.0,4.0,sols,2230000.0,48.837816,2.261802,0,1,75,1,0,2019,4,2019_Q4,POINT (2.261802 48.837816),11389.0,['M̩tropole du Grand Paris'],751166101,Auteuil ,auteuil 1,13117.64705882353,11,30218.60265064889,53967.371862221196,40,6,1296.0,1183.0,45.0,68.0,52.0,1237.0,134.0,1027.0,22100,0,0,1293.50102843106,1111.41616084635,988.808715775912,97.8140065035516,93.4374075591883,00851,75116,751941,7511661,H,1475.29739027182,284.219496764001,923.687575430623,267.390318077201,1104.55796395711,154.01183651495,370.739426314713,0.7487019032505695,0.10439375649310523,75116,366.10391618528644
2020-1448735,2020-11-12,1.0,75116,101.0,100.0,4.0,sols,810000.0,48.837788,2.26187,0,1,75,1,0,2020,4,2020_Q4,POINT (2.26187 48.837788),11389.0,['M̩tropole du Grand Paris'],751166101,Auteuil ,auteuil 1,8100.0,11,9606.081699346405,3476.2156512452084,40,3,1296.0,1183.0,45.0,68.0,52.0,1237.0,134.0,1027.0,22100,0,0,1293.50102843106,1111.41616084635,988.808715775912,97.8140065035516,93.4374075591883,00851,75116,751941,7511661,H,1475.29739027182,284.219496764001,923.687575430623,267.390318077201,1104.55796395711,154.01183651495,370.739426314713,0.7487019032505695,0.10439375649310523,75116,371.16179300295676
2021-1611278,2021-11-26,1.0,75116,137.0,302.0,11.0,sols,4800000.0,48.868035,2.279301,0,1,75,1,0,2021,4,2021_Q4,POINT (2.279301 48.868035),49175.0,['M̩tropole du Grand Paris'],751166307,Porte Dauphine ,porte dauphine 7,15894.039735099337,11,12756.274797451013,5965.529557452916,175,5,1544.0,1182.0,227.0,135.0,27.0,1479.0,601.0,436.0,47310,1,2,1554.50103408256,1099.75424712931,697.319057168294,278.317331602128,210.908489094372,00851,75116,751731,7511663,H,1497.99994949968,332.714082991962,821.758389933628,343.52747657409,1047.84399641479,89.5517461074939,450.155953084891,0.6994953482907402,0.059780873916186354,75116,445.97127541294
2017-744548,2017-07-12,1.0,75116,62.0,105.0,4.0,sols,1110000.0,48.840601,2.261659,0,1,75,1,0,2017,3,2017_Q3,POINT (2.261659 48.840601),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,10571.42857142857,7,8367.1569013803,3069.739081863897,251,10,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,247.1271411881028
2018-1415433,2018-03-23,1.0,75116,120.0,165.0,7.0,sols,1737800.0,48.841095,2.260494,0,1,75,1,0,2018,1,2018_Q1,POINT (2.260494 48.841095),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,10532.121212121212,3,8806.98167968409,3176.266880176946,251,15,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,158.22800909774753
2019-1528518,2019-02-28,1.0,75116,84.0,160.0,4.0,sols,1820900.0,48.840187,2.260625,0,1,75,1,0,2019,1,2019_Q1,POINT (2.260625 48.840187),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,11380.625,2,9519.817644973089,2782.5713407416793,251,10,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,257.539278426458
2019-1529668,2019-04-30,1.0,75116,56.0,98.0,4.0,sols,1000000.0,48.841149,2.260808,0,1,75,1,0,2019,2,2019_Q2,POINT (2.260808 48.841149),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,10204.081632653062,4,10228.68436877796,2829.151328870241,251,17,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,162.38599851145514
2019-1530198,2019-07-16,1.0,75116,56.0,71.0,3.0,sols,788000.0,48.840805,2.260205,0,1,75,1,0,2019,3,2019_Q3,POINT (2.260205 48.840805),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,11098.591549295774,7,10467.00944518444,1987.1943015919041,251,19,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,183.6812935651543
2019-1532386,2019-12-20,1.0,75116,61.0,200.0,8.0,sols,2300000.0,48.840739,2.260825,0,1,75,1,0,2019,4,2019_Q4,POINT (2.260825 48.840739),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,11500.0,12,10605.956293404392,1477.6674799829775,251,11,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,203.99671535359803
2020-1446781,2020-04-29,1.0,75116,0.0,190.0,5.0,0,1723140.0,48.840589,2.262058,4,1,75,1,0,2020,2,2020_Q2,POINT (2.262058 48.840589),9421.0,['M̩tropole du Grand Paris'],751166106,Auteuil ,auteuil 6,9069.157894736842,4,10127.630570962794,1874.5784821083146,251,7,1842.0,1502.0,200.0,140.0,17.0,1785.0,737.0,653.0,36760,0,1,1829.0012994067,1365.23557322088,1065.62852991516,194.989529090206,227.23364831449,00851,75116,751951,7511661,H,1787.83915154208,338.403057027321,1082.21978850793,367.216306006831,1396.27555353224,106.657551910337,391.563598009848,0.7809849965126331,0.05965724143491363,75116,265.8761425165155
2019-1528087,2019-01-23,1.0,75116,198.0,332.0,8.0,sols,3450000.0,48.849878,2.262234,0,1,75,1,0,2019,1,2019_Q1,POINT (2.262234 48.849878),20641.0,['M̩tropole du Grand Paris'],751166120,Auteuil 2,auteuil 20,10391.56626506024,1,9730.088774073462,2593.1567297759534,96,6,1060.0,845.0,119.0,96.0,74.0,935.0,405.0,374.0,45500,0,0,1099.00076128964,828.259268501249,354.281468446903,378.070437582226,141.180209539385,00851,75116,751901,7511661,H,1154.58545630272,187.360968630383,716.784681471085,250.439806201256,863.977611697285,78.4242185957833,290.607844605439,0.7483011387168896,0.06792413516702163,75116,281.6836824874862
2019-1532257,2019-11-28,1.0,75116,130.0,283.0,9.0,sols,3776500.0,48.848889,2.261908,0,1,75,1,0,2019,4,2019_Q4,POINT (2.261908 48.848889),20641.0,['M̩tropole du Grand Paris'],751166120,Auteuil 2,auteuil 20,13344.52296819788,11,10521.07472268736,2863.945724945,96,7,1060.0,845.0,119.0,96.0,74.0,935.0,405.0,374.0,45500,0,0,1099.00076128964,828.259268501249,354.281468446903,378.070437582226,141.180209539385,00851,75116,751901,7511661,H,1154.58545630272,187.360968630383,716.784681471085,250.439806201256,863.977611697285,78.4242185957833,290.607844605439,0.7483011387168896,0.06792413516702163,75116,216.59242534458826
2020-1445796,2020-02-03,1.0,75116,363.0,315.0,10.0,sols,5050000.0,48.849357,2.262115,0,1,75,1,0,2020,1,2020_Q1,POINT (2.262115 48.849357),20641.0,['M̩tropole du Grand Paris'],751166120,Auteuil 2,auteuil 20,16031.746031746032,2,11869.923539995209,6305.490128167473,96,7,1060.0,845.0,119.0,96.0,74.0,935.0,405.0,374.0,45500,0,0,1099.00076128964,828.259268501249,354.281468446903,378.070437582226,141.180209539385,00851,75116,751901,7511661,H,1154.58545630272,187.360968630383,716.784681471085,250.439806201256,863.977611697285,78.4242185957833,290.607844605439,0.7483011387168896,0.06792413516702163,75116,240.5269382441004
2020-1447279,2020-06-19,1.0,75116,323.0,374.0,11.0,sols,4600000.0,48.849941,2.26269,0,1,75,1,0,2020,2,2020_Q2,POINT (2.26269 48.849941),20641.0,['M̩tropole du Grand Paris'],751166120,Auteuil 2,auteuil 20,12299.465240641712,6,10729.173994652689,3061.674534721326,96,4,1060.0,845.0,119.0,96.0,74.0,935.0,405.0,374.0,45500,0,0,1099.00076128964,828.259268501249,354.281468446903,378.070437582226,141.180209539385,00851,75116,751901,7511661,H,1154.58545630272,187.360968630383,716.784681471085,250.439806201256,863.977611697285,78.4242185957833,290.607844605439,0.7483011387168896,0.06792413516702163,75116,271.58639446318824
2021-1621525,2021-06-01,1.0,75116,286.0,255.0,6.0,sols,5950000.0,48.848906,2.26166,0,1,75,1,0,2021,2,2021_Q2,POINT (2.26166 48.848906),20641.0,['M̩tropole du Grand Paris'],751166120,Auteuil 2,auteuil 20,23333.333333333332,6,17803.71764835049,13226.450173049065,96,5,1060.0,845.0,119.0,96.0,74.0,935.0,405.0,374.0,45500,0,0,1099.00076128964,828.259268501249,354.281468446903,378.070437582226,141.180209539385,00851,75116,751901,7511661,H,1154.58545630272,187.360968630383,716.784681471085,250.439806201256,863.977611697285,78.4242185957833,290.607844605439,0.7483011387168896,0.06792413516702163,75116,232.54700607854753
2021-1603937,2021-07-29,1.0,75116,176.0,350.0,6.0,sols,4950000.0,48.858538,2.287847,0,1,75,1,0,2021,3,2021_Q3,POINT (2.287847 48.858538),1996.0,['M̩tropole du Grand Paris'],751166221,Muette 2,muette 21,14142.857142857143,7,13007.354467478692,5869.797864064854,94,5,1035.0,860.0,100.0,75.0,17.0,959.0,505.0,282.0,46130,0,1,1018.00073593391,732.18842706362,248.910231235993,332.962511123305,259.160502412486,00851,75116,751791,7511662,H,1218.29596144049,296.103148574299,683.034500876917,239.158311989272,909.915598917297,86.248981161173,308.38036252319,0.7468756588845867,0.07079476899783355,75116,176.53226146727934
2020-1447387,2020-07-16,1.0,75116,0.0,51.0,3.0,0,700000.0,48.85943,2.283226,1,1,75,1,0,2020,3,2020_Q3,POINT (2.283226 48.85943),20642.0,['M̩tropole du Grand Paris'],751166220,Muette 2,muette 20,13725.490196078432,7,11113.651071718763,4232.235481254818,178,4,1738.0,1420.0,232.0,85.0,15.0,1671.0,687.0,636.0,41770,0,0,1735.00123402443,1343.50757864928,1005.84298902099,220.029221645507,187.228264248298,00851,75116,751801,7511662,H,1613.794026137,358.105056644373,990.239836016065,265.449133476565,1178.46624273604,116.451930752842,435.327783400965,0.7302457585352322,0.07216034318307486,75116,277.9111516533012
2018-1415787,2018-04-27,1.0,75116,153.0,150.0,6.0,sols,1660000.0,48.841924,2.263509,0,1,75,1,0,2018,2,2018_Q2,POINT (2.263509 48.841924),41464.0,['M̩tropole du Grand Paris'],751166113,Auteuil 1,auteuil 13,11066.666666666666,4,8872.721828331518,3902.9225521969965,141,11,1293.0,1026.0,163.0,105.0,29.0,1238.0,564.0,355.0,43520,1,3,1293.50088944805,965.935424271798,734.044898073297,139.211416480008,143.437245067005,00851,75116,751911,7511661,H,1280.37564978771,338.959459053569,727.296292665519,214.119898068625,902.108005559175,76.5584411094082,378.267644228538,0.7045651061145587,0.05979373406710898,75116,281.7727832935346
2018-1418548,2018-12-10,1.0,75116,193.0,250.0,9.0,sols,3950000.0,48.855761,2.268674,1,1,75,1,2,2018,4,2018_Q4,POINT (2.268674 48.855761),43529.0,['M̩tropole du Grand Paris'],751166206,Muette ,muette 6,15800.0,12,13618.210617252025,8032.579099003165,169,9,1164.0,919.0,112.0,134.0,34.0,1097.0,578.0,256.0,47400,1,0,1147.50078817779,842.518097090582,595.690233782929,220.557168436494,78.4259624726131,00851,75116,751831,7511662,H,1105.63588886626,197.026972332272,720.478439215787,188.1304773182,867.674038470515,49.9841644543355,237.961850395743,0.7847737643178754,0.04520852204389838,75116,104.00101579981175
2021-1620871,2021-03-30,1.0,75116,220.0,342.0,7.0,sols,4571500.0,48.855715,2.268872,0,1,75,1,0,2021,1,2021_Q1,POINT (2.268872 48.855715),43529.0,['M̩tropole du Grand Paris'],751166206,Muette ,muette 6,13366.959064327486,3,11641.587945708816,5704.559474335261,169,8,1164.0,919.0,112.0,134.0,34.0,1097.0,578.0,256.0,47400,1,0,1147.50078817779,842.518097090582,595.690233782929,220.557168436494,78.4259624726131,00851,75116,751831,7511662,H,1105.63588886626,197.026972332272,720.478439215787,188.1304773182,867.674038470515,49.9841644543355,237.961850395743,0.7847737643178754,0.04520852204389838,75116,88.6731937668376
2017-746574,2017-12-28,1.0,75116,199.0,275.0,8.0,sols,3000000.0,48.852189,2.26545,0,1,75,1,0,2017,4,2017_Q4,POINT (2.26545 48.852189),24874.0,['M̩tropole du Grand Paris'],751166123,Auteuil 2,auteuil 23,10909.09090909091,12,10453.352696531838,1870.6973905618113,126,5,1387.0,1141.0,161.0,86.0,45.0,1308.0,617.0,458.0,49610,0,0,1383.00099043496,1061.91717109781,795.160552532304,164.063713764039,177.237723033179,00851,75116,751881,7511661,H,1330.51341224498,347.793486469421,755.696100916716,227.023824858847,919.359801653662,56.624868759564,411.153610591322,0.6909812356588145,0.04255866061809979,75116,180.59168079402525
2018-1417829,2018-10-19,1.0,75116,106.0,246.0,11.0,sols,2890000.0,48.853525,2.266028,0,1,75,1,0,2018,4,2018_Q4,POINT (2.266028 48.853525),24874.0,['M̩tropole du Grand Paris'],751166123,Auteuil 2,auteuil 23,11747.967479674797,10,9910.831633196502,3735.676909228772,126,7,1387.0,1141.0,161.0,86.0,45.0,1308.0,617.0,458.0,49610,0,0,1383.00099043496,1061.91717109781,795.160552532304,164.063713764039,177.237723033179,00851,75116,751881,7511661,H,1330.51341224498,347.793486469421,755.696100916716,227.023824858847,919.359801653662,56.624868759564,411.153610591322,0.6909812356588145,0.04255866061809979,75116,190.50795063491418
2019-1530126,2019-06-21,1.0,75116,127.0,240.0,7.0,sols,2740000.0,48.851786,2.265652,0,1,75,1,0,2019,2,2019_Q2,POINT (2.265652 48.851786),24874.0,['M̩tropole du Grand Paris'],751166123,Auteuil 2,auteuil 23,11416.666666666666,6,10715.844317515888,954.5780020379656,126,9,1387.0,1141.0,161.0,86.0,45.0,1308.0,617.0,458.0,49610,0,0,1383.00099043496,1061.91717109781,795.160552532304,164.063713764039,177.237723033179,00851,75116,751881,7511661,H,1330.51341224498,347.793486469421,755.696100916716,227.023824858847,919.359801653662,56.624868759564,411.153610591322,0.6909812356588145,0.04255866061809979,75116,176.14322459637037
2020-1448506,2020-10-30,1.0,75116,120.0,240.0,6.0,sols,3513800.0,48.85172,2.265536,0,1,75,1,0,2020,4,2020_Q4,POINT (2.265536 48.85172),24874.0,['M̩tropole du Grand Paris'],751166123,Auteuil 2,auteuil 23,14640.833333333334,10,13254.82034104062,6965.351151541382,126,6,1387.0,1141.0,161.0,86.0,45.0,1308.0,617.0,458.0,49610,0,0,1383.00099043496,1061.91717109781,795.160552532304,164.063713764039,177.237723033179,00851,75116,751881,7511661,H,1330.51341224498,347.793486469421,755.696100916716,227.023824858847,919.359801653662,56.624868759564,411.153610591322,0.6909812356588145,0.04255866061809979,75116,186.7049760460906
2020-1446786,2020-05-12,1.0,75116,0.0,320.0,7.0,0,3460800.0,48.845732,2.261234,1,1,75,1,1,2020,2,2020_Q2,POINT (2.261234 48.845732),45023.0,['M̩tropole du Grand Paris'],751166111,Auteuil 1,auteuil 11,10815.0,5,12660.07897511845,2462.9974314038786,125,4,1465.0,1230.0,142.0,93.0,23.0,1403.0,577.0,563.0,44330,0,2,1457.001063442,1110.66922630307,855.448903535389,250.918379394844,113.865706011499,00851,75116,751911,7511661,H,1388.73388424631,296.857267113155,831.397600920128,260.47901621303,1087.08856594113,125.718348941732,301.645318305178,0.7827911295842772,0.09052731438893459,75116,113.12301658590847
2018-1416527,2018-07-06,1.0,75116,322.0,440.0,12.0,sols,6112700.0,48.856902,2.273349,0,1,75,1,0,2018,3,2018_Q3,POINT (2.273349 48.856902),1292.0,['M̩tropole du Grand Paris'],751166204,Muette ,muette 4,13892.5,7,11482.579254079255,3341.3144063623654,118,3,1355.0,1142.0,98.0,115.0,11.0,1310.0,555.0,497.0,50600,1,2,1353.00099227613,1056.2605522373,702.379432465376,271.387188771966,161.411052979396,00851,75116,751851,7511662,H,1413.6702414274,258.919226950342,908.818720372737,245.932294104321,1108.01974206536,103.882818141328,305.650499362044,0.7837893941564329,0.07348447685822138,75116,128.18600423000825
2018-1416003,2018-05-02,1.0,75116,0.0,100.0,3.0,0,957214.44,48.863916,2.289235,10,1,75,1,0,2018,2,2018_Q2,POINT (2.289235 48.863916),34713.0,['M̩tropole du Grand Paris'],751166403,Chaillot ,chaillot 3,9572.1444,5,11577.294702309946,5904.233286302554,165,7,2061.0,1499.0,383.0,179.0,27.0,1989.0,596.0,787.0,40560,0,2,2078.95791072316,1307.44692051723,444.08312811458,587.133911024063,465.414377617757,00851,75116,751781,7511664,H,1909.58110490869,458.907680429643,1084.60727259683,366.06615188222,1380.60239427348,125.796179911851,528.978710635208,0.7229870418829348,0.06587632208366775,75116,357.71716909507217
2019-1529171,2019-04-12,1.0,75116,0.0,158.0,7.0,0,1605000.0,48.8502,2.273497,4,1,75,1,0,2019,2,2019_Q2,POINT (2.273497 48.8502),1995.0,['M̩tropole du Grand Paris'],751166128,Auteuil 2,auteuil 28,10158.227848101265,4,8713.161829787856,3800.03206474227,163,7,1679.0,1403.0,121.0,155.0,5.0,1658.0,579.0,761.0,40850,1,1,1669.00121365224,1287.29506908632,1205.34907310844,144.441089440707,42.7996583089207,00851,75116,751861,7511661,H,1677.8238153062,281.968618828556,1031.86381105543,363.991385422205,1326.39795425633,147.413606570116,351.425861049863,0.7905466248339458,0.08786000366982112,75116,318.2271413861461
2019-1531492,2019-10-22,1.0,75116,91.0,260.0,5.0,sols,2639300.0,48.843241,2.26748,0,1,75,1,0,2019,4,2019_Q4,POINT (2.26748 48.843241),9422.0,['M̩tropole du Grand Paris'],751166116,Auteuil 1,auteuil 16,10151.153846153846,10,10780.129667881547,4750.319943240909,51,5,835.0,731.0,50.0,54.0,29.0,765.0,355.0,318.0,41620,0,0,836.500638163565,657.770247880009,457.647139971971,138.121074013509,133.316623811564,00851,75116,751921,7511661,H,1061.06877159097,221.060020043129,660.051159067667,179.957592480175,807.027773255879,66.9522419430176,254.040998335092,0.7605800819543664,0.06309887137911822,75116,178.0053204800437
2021-1600616,2021-06-28,1.0,75116,138.0,250.0,8.0,sols,3090000.0,48.848995,2.268784,0,1,75,1,0,2021,2,2021_Q2,POINT (2.268784 48.848995),14600.0,['M̩tropole du Grand Paris'],751166118,Auteuil 1,auteuil 18,12360.0,6,10599.397925681827,4412.849474182238,106,5,1342.0,1176.0,89.0,77.0,38.0,1210.0,649.0,466.0,44040,1,0,1339.50102106002,1040.2243839361,716.7409129133,349.412288259321,105.449129466603,00851,75116,751901,7511661,H,1665.77742671341,338.572013033544,953.992544858833,373.212868821038,1240.48239616691,139.076203360467,425.295030546501,0.7446867608323819,0.08349026774535255,75116,201.91253307375072
2020-1446471,2020-03-19,1.0,75116,510.0,430.0,6.0,sols,5050000.0,48.850928,2.264653,0,1,75,1,0,2020,1,2020_Q1,POINT (2.264653 48.850928),39153.0,['M̩tropole du Grand Paris'],751166122,Auteuil 2,auteuil 22,11744.186046511628,3,13375.131979092803,4740.7563942933775,161,5,1415.0,1168.0,155.0,92.0,19.0,1357.0,738.0,348.0,50230,1,0,1409.00101278381,1112.03458801489,1077.40440299438,42.9361851549859,41.7653083148652,00851,75116,751881,7511661,H,1638.8684204572,648.092299182922,731.436938841902,259.339182432373,997.328784972978,98.9778022981574,641.539635484219,0.6085471978859354,0.060393989573943506,75116,285.2495918218748
2020-1447911,2020-09-10,1.0,75116,348.0,235.0,7.0,sols,4130000.0,48.875149,2.280971,0,1,75,1,0,2020,3,2020_Q3,POINT (2.280971 48.875149),26633.0,['M̩tropole du Grand Paris'],751166311,Porte Dauphine 1,porte dauphine 11,17574.468085106382,9,20279.87388561945,21839.92556544081,155,8,1045.0,799.0,159.0,88.0,48.0,966.0,355.0,365.0,43820,0,0,1044.00069313548,717.953198774405,502.114107083233,160.64060935991,132.574766451199,00851,75116,751751,7511663,H,1108.23281738684,247.50651827918,597.134429203637,263.591869904021,801.561856485046,74.1655156090898,306.670960901792,0.7232793000798248,0.06692232394269693,75116,319.49910736965137
2020-1448122,2020-09-24,1.0,75116,321.0,380.0,17.0,sols,4250000.0,48.845002,2.26268,0,1,75,1,0,2020,3,2020_Q3,POINT (2.26268 48.845002),26631.0,['M̩tropole du Grand Paris'],751166112,Auteuil 1,auteuil 12,11184.21052631579,9,11410.779697972563,2258.2270302891893,116,4,1047.0,887.0,86.0,74.0,98.0,937.0,512.0,308.0,50670,0,1,1042.00076737312,818.068370409776,603.085453471197,176.836816339128,97.2899320626957,00851,75116,751911,7511661,H,1212.79819421904,272.927901753629,680.513669887363,259.356622578043,881.28359486958,92.2603186553596,331.514599349455,0.7266531225642755,0.07607227574639407,75116,48.63290852579023
2021-1612545,2021-12-13,1.0,75116,120.0,210.0,7.0,sols,2850000.0,48.84418,2.262197,0,1,75,1,0,2021,4,2021_Q4,POINT (2.262197 48.84418),26631.0,['M̩tropole du Grand Paris'],751166112,Auteuil 1,auteuil 12,13571.42857142857,12,14000.873887763482,6741.520774145095,116,7,1047.0,887.0,86.0,74.0,98.0,937.0,512.0,308.0,50670,0,1,1042.00076737312,818.068370409776,603.085453471197,176.836816339128,97.2899320626957,00851,75116,751911,7511661,H,1212.79819421904,272.927901753629,680.513669887363,259.356622578043,881.28359486958,92.2603186553596,331.514599349455,0.7266531225642755,0.07607227574639407,75116,77.23921704947585
2019-1528867,2019-03-15,1.0,75116,0.0,295.0,11.0,0,3100000.0,48.851924,2.273221,1,1,75,1,0,2019,1,2019_Q1,POINT (2.273221 48.851924),32241.0,['M̩tropole du Grand Paris'],751166125,Auteuil 2,auteuil 25,10508.474576271186,3,10311.220553896985,2413.1990334276225,138,7,1292.0,1104.0,104.0,84.0,11.0,1246.0,616.0,387.0,46280,0,1,1287.00095653918,1032.59692439809,528.443777919259,207.652959675114,361.471971829684,00851,75116,751871,7511661,H,1268.95999538583,266.618200593017,761.511978254481,240.829816538334,963.260819160902,116.512302843402,305.699176224931,0.7590947095759472,0.09181715993180398,75116,391.68137445222925
2019-1530595,2019-08-02,1.0,75116,169.0,275.0,7.0,sols,2668850.0,48.840267,2.259917,0,1,75,1,0,2019,3,2019_Q3,POINT (2.259917 48.840267),5514.0,['M̩tropole du Grand Paris'],751166105,Auteuil ,auteuil 5,9704.90909090909,8,10157.362319739468,1679.484787198441,120,8,1430.0,1158.0,143.0,129.0,79.0,1351.0,543.0,562.0,34800,0,0,1424.50100442135,1100.17589904846,795.721703593823,118.605200092748,235.0788139391,00851,75116,751951,7511661,H,1305.87196242945,214.783810029012,806.682304206058,284.40584819438,1031.73426544584,120.772942893267,274.137696983608,0.7900730662188329,0.09248452096986637,75116,240.65682018455743
2017-747267,2017-09-14,1.0,75117,175.0,400.0,10.0,sols,4916000.0,48.882129,2.307285,0,1,75,1,0,2017,3,2017_Q3,POINT (2.307285 48.882129),9430.0,['M̩tropole du Grand Paris'],751176603,Plaine Monceau ,plaine monceau 3,12290.0,9,10251.798570721323,3362.1135023158085,166,10,1928.0,1547.0,168.0,212.0,32.0,1840.0,677.0,717.0,51650,0,0,1918.00121883862,1397.76905398722,994.967911184672,322.377851214611,214.796764351607,00851,75117,752071,7511766,H,2158.75980052137,459.461403615068,1311.41408558608,387.88431132023,1603.96755852549,184.460208282452,554.792241995884,0.7430041814462683,0.08544730554918724,75117,207.1201388600274
2018-1421789,2018-09-26,1.0,75117,159.0,480.0,12.0,sols,5700000.0,48.882251,2.307502,0,1,75,1,0,2018,3,2018_Q3,POINT (2.307502 48.882251),9430.0,['M̩tropole du Grand Paris'],751176603,Plaine Monceau ,plaine monceau 3,11875.0,9,58695.96290921281,170875.11994386636,166,9,1928.0,1547.0,168.0,212.0,32.0,1840.0,677.0,717.0,51650,0,0,1918.00121883862,1397.76905398722,994.967911184672,322.377851214611,214.796764351607,00851,75117,752071,7511766,H,2158.75980052137,459.461403615068,1311.41408558608,387.88431132023,1603.96755852549,184.460208282452,554.792241995884,0.7430041814462683,0.08544730554918724,75117,209.6519283422592
2018-1419481,2018-03-14,1.0,75117,344.0,585.0,10.0,sols,6350000.0,48.885594,2.300336,0,1,75,1,0,2018,1,2018_Q1,POINT (2.300336 48.885594),47226.0,['M̩tropole du Grand Paris'],751176609,Plaine Monceau ,plaine monceau 9,10854.700854700855,3,11289.497076886193,1169.7728031208437,109,5,1322.0,1087.0,112.0,122.0,12.0,1277.0,660.0,346.0,49620,0,0,1322.00085584344,987.605865607796,434.752333045485,431.940374954908,211.230880993696,00851,75117,752081,7511766,H,1333.96877714894,331.420342042772,730.055807626678,272.492627479485,978.070381373234,67.8532284039583,355.898395775701,0.7332033538773229,0.05086567959182628,75117,369.0963108317829
