id,id_station,nom,desserte,gid,last_updat,last_upd_1,geometry,index_right,year,reg_code,reg_name,dep_code,dep_name,arrdep_code,arrdep_name,ze2020_code,ze2020_name,bv2012_code,bv2012_name,epci_code,epci_name,ept_code,ept_name,com_code,com_name,com_arm_cod,com_arm_nam,iris_code,iris_name,iris_name_u,iris_name_l,iris_area_c,iris_type,iris_grd_qu,iris_in_ctu,ze2010_code,ze2010_name,Longitude,Latitude
79434784340,52203,Debourg,46032,212,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.833671283922232 45.73160927978361),41370,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870801'],['Marcel MÃ©rieux'],MARCEL MÃRIEUX,marcel mÃ©rieux,FXX,iris d'habitat,Grand Quartier 8,Non,,,4.833671283922232,45.73160927978361
79430284223,52204,Debourg,46032,213,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8330477532821075 45.7305657902159),41370,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870801'],['Marcel MÃ©rieux'],MARCEL MÃRIEUX,marcel mÃ©rieux,FXX,iris d'habitat,Grand Quartier 8,Non,,,4.8330477532821075,45.7305657902159
79417483840,52001,Stade de Gerland,46034,79,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.831253811967126 45.727155378945575),16316,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870703'],['CitÃ© Jardin'],CITÃ JARDIN,citÃ© jardin,FXX,iris d'habitat,Grand Quartier 7,Non,,,4.831253811967126,45.727155378945575
79413683722,52002,Stade de Gerland,46034,214,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.830712493715564 45.726108882013214),44895,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870802'],['Tony Garnier'],TONY GARNIER,tony garnier,FXX,iris d'habitat,Grand Quartier 8,Non,,,4.830712493715564,45.726108882013214
79414083854,52003,Stade de Gerland,46034,215,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.830821988453207 45.727294504930754),41370,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870801'],['Marcel MÃ©rieux'],MARCEL MÃRIEUX,marcel mÃ©rieux,FXX,iris d'habitat,Grand Quartier 8,Non,,,4.830821988453207,45.727294504930754
79410783732,52004,Stade de Gerland,46034,216,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.830349093365456 45.72620643038111),44895,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69387'],['Lyon 7e Arrondissement'],['693870802'],['Tony Garnier'],TONY GARNIER,tony garnier,FXX,iris d'habitat,Grand Quartier 8,Non,,,4.830349093365456,45.72620643038111
79441388705,52221,Croix Paquet,10787,83,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8363051366541905 45.77084044307503),4356,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69381'],['Lyon 1er Arrondissement'],['693810201'],['Griffon-Royale'],GRIFFON-ROYALE,griffon-royale,FXX,iris d'habitat,Griffon-Royale,Non,,,4.8363051366541905,45.77084044307503
79442488720,52222,Croix Paquet,10788,217,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.836449131637344 45.7709720751767),4356,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69381'],['Lyon 1er Arrondissement'],['693810201'],['Griffon-Royale'],GRIFFON-ROYALE,griffon-royale,FXX,iris d'habitat,Griffon-Royale,Non,,,4.836449131637344,45.7709720751767
79406989098,52233,Croix Rousse,644,85,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8320422825137035 45.7744660619915),13369,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840203'],['Place Croix Rousse-Austerlitz'],PLACE CROIX ROUSSE-AUSTERLITZ,place croix rousse-austerlitz,FXX,iris d'habitat,HÃ´pital-Place Croix Rousse,Non,,,4.8320422825137035,45.7744660619915
79407089079,52234,Croix Rousse,644,218,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.832055974589562 45.77429437530875),35830,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69381'],['Lyon 1er Arrondissement'],['693810301'],['Grande CÃ´te-Bon Pasteur'],GRANDE CÃTE-BON PASTEUR,grande cÃ´te-bon pasteur,FXX,iris d'habitat,Grande cÃ´te-Annonciade,Non,,,4.832055974589562,45.77429437530875
79369589602,50451,Hénon,30157,87,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.82744459727449 45.779104186623506),32148,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840301'],['Deleuvre-Henon'],DELEUVRE-HENON,deleuvre-henon,FXX,iris d'habitat,HÃ©non-Mairie,Non,,,4.82744459727449,45.779104186623506
79366489670,50452,Hénon,30157,276,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.8270797991864365 45.77972417646084),32148,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840301'],['Deleuvre-Henon'],DELEUVRE-HENON,deleuvre-henon,FXX,iris d'habitat,HÃ©non-Mairie,Non,,,4.8270797991864365,45.77972417646084
79370389688,50453,Hénon,30158,220,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.827580625262494 45.779880760615576),47094,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840204'],['Cuire Canuts'],CUIRE CANUTS,cuire canuts,FXX,iris d'habitat,HÃ´pital-Place Croix Rousse,Non,,,4.827580625262494,45.779880760615576
79371589660,50454,Hénon,30158,221,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.827728130745289 45.77962122546363),47094,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840204'],['Cuire Canuts'],CUIRE CANUTS,cuire canuts,FXX,iris d'habitat,HÃ´pital-Place Croix Rousse,Non,,,4.827728130745289,45.77962122546363
79371289603,50455,Hénon,30158,277,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.827659314951049 45.779113015780545),47094,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69384'],['Lyon 4e Arrondissement'],['693840204'],['Cuire Canuts'],CUIRE CANUTS,cuire canuts,FXX,iris d'habitat,HÃ´pital-Place Croix Rousse,Non,,,4.827659314951049,45.779113015780545
79406090274,50221,Cuire,30159,92,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.832406554919373 45.78504578065807),30754,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69034'],['Caluire-et-Cuire'],['69034'],['Caluire-et-Cuire'],['690340104'],['Coste-Croix-Rousse'],COSTE-CROIX-ROUSSE,coste-croix-rousse,FXX,iris d'habitat,Cuire,Non,,,4.832406554919373,45.78504578065807
79860388471,50243,Flachet,42737,187,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.890047572557934 45.76752348303123),20507,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],['8421'],['Lyon'],['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69266'],['Villeurbanne'],['69266'],['Villeurbanne'],['692661404'],['Pierre Cacard'],PIERRE CACARD,pierre cacard,FXX,iris d'habitat,PerraliÃ¨re,Non,,,4.890047572557934,45.76752348303123
79675186172,50914,Sans souci,30194,246,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.865305823337124 45.747385461319595),17650,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69388'],['Lyon 8e Arrondissement'],['693880101'],['Jean Moulin'],JEAN MOULIN,jean moulin,FXX,iris d'habitat,Jean Moulin-Marius Berliet,Non,,,4.865305823337124,45.747385461319595
79199988088,50404,Gorge de Loup,"30205,30206",260,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.805036701246433 45.76597481983444),16320,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69389'],['Lyon 9e Arrondissement'],['693890401'],['Saint-Pierre de Vaise'],SAINT-PIERRE DE VAISE,saint-pierre de vaise,FXX,iris d'habitat,Gorge de Loup-L'Observance,Non,,,4.805036701246433,45.76597481983444
79201088106,50405,Gorge de Loup,"30205,30206",261,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.805182437899769 45.766135795354046),16320,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69389'],['Lyon 9e Arrondissement'],['693890401'],['Saint-Pierre de Vaise'],SAINT-PIERRE DE VAISE,saint-pierre de vaise,FXX,iris d'habitat,Gorge de Loup-L'Observance,Non,,,4.805182437899769,45.766135795354046
79783485704,50417,Grange Blanche,"30189,30190",239,2023-03-27 02:31:26,2023-03-27 06:01:02,POINT (4.879021960495218 45.74286659972273),47093,2022,['84'],['Auvergne-RhÃ´ne-Alpes'],['69'],['RhÃ´ne'],['691'],['Lyon'],,,['69123'],['Lyon'],['200046977'],['MÃ©tropole de Lyon'],,,['69123'],['Lyon'],['69383'],['Lyon 3e Arrondissement'],['693830803'],['Grange Blanche'],GRANGE BLANCHE,grange blanche,FXX,iris d'activitÃ©,Feuillat-Desgenettes,Non,,,4.879021960495218,45.74286659972273
