id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Ec_maternelle,Ec_elementaire,UU2020,COM,TRIRIS,GRD_QUART,TYP_IRIS,P19_POP1564,P19_POP1524,P19_POP2554,P19_POP5564,P19_ACT1564,P19_CHOM1564,P19_INACT1564,Part_dactifs,Part_chomeurs,Arrondissement,dist_metro
2019-1545485,2019-10-29,1.0,75120,105.0,85.0,4.0,sols,847500.0,48.867843,2.404403,0,1,75,1,0,2019,4,2019_Q4,POINT (2.404403 48.867843),16436.0,['M̩tropole du Grand Paris'],751207806,Saint-Fargeau ,saint-fargeau 6,9970.588235294117,10,8271.506054994325,2146.7202014597124,149,10,2374.0,2150.0,77.0,146.0,80.0,2190.0,603.0,1467.0,25170,1,0,00851,75120,752721,7512078,H,2908.67186993819,450.908240702527,2007.67124762566,450.092381610002,2413.89489501343,372.514794594187,494.776974924759,0.8298959122758408,0.12807040850644422,75120,0.0031251925627868425
2020-1459998,2020-09-29,1.0,75120,44.0,90.0,3.0,sols,892600.0,48.86781,2.405528,0,1,75,1,0,2020,3,2020_Q3,POINT (2.405528 48.86781),16436.0,['M̩tropole du Grand Paris'],751207806,Saint-Fargeau ,saint-fargeau 6,9917.777777777777,9,8352.693758975296,2551.528262952254,149,7,2374.0,2150.0,77.0,146.0,80.0,2190.0,603.0,1467.0,25170,1,0,00851,75120,752721,7512078,H,2908.67186993819,450.908240702527,2007.67124762566,450.092381610002,2413.89489501343,372.514794594187,494.776974924759,0.8298959122758408,0.12807040850644422,75120,0.004195008593850695
2021-1598102,2021-12-29,1.0,75120,77.0,123.0,3.0,sols,1120000.0,48.853573,2.403711,1,1,75,1,1,2021,4,2021_Q4,POINT (2.403711 48.853573),4476.0,['M̩tropole du Grand Paris'],751208013,Charonne 1,charonne 13,9105.69105691057,12,9719.116828154583,1833.612838085864,84,2,1429.0,1294.0,50.0,84.0,14.0,1385.0,317.0,935.0,23750,1,3,00851,75120,752811,7512080,H,1891.86310290993,495.769330004798,1168.14119845949,227.952574445641,1429.01423760832,184.658175373265,462.848865301602,0.7553475911710057,0.09760652083612016,75120,0.0026788876138118304
2017-751037,2017-07-10,1.0,75119,58.0,70.0,3.0,sols,600000.0,48.88001,2.392205,0,1,75,1,0,2017,3,2017_Q3,POINT (2.392205 48.88001),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,8571.42857142857,7,7736.86542518151,2445.351528989295,159,12,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002073594307070264
2018-1429419,2018-06-15,1.0,75119,119.0,149.0,6.0,sols,1780000.0,48.88143,2.390463,0,1,75,1,0,2018,2,2018_Q2,POINT (2.390463 48.88143),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,11946.308724832215,6,14123.426414729121,10664.539728309914,159,9,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002316283427887046
2018-1429583,2018-05-28,1.0,75119,135.0,109.0,4.0,sols,1500000.0,48.881595,2.389866,0,1,75,1,0,2018,2,2018_Q2,POINT (2.389866 48.881595),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,13761.467889908257,5,14123.426414729121,10664.539728309914,159,9,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0025252152836846035
2018-1429674,2018-06-29,1.0,75119,94.0,83.0,4.0,sols,1210000.0,48.881201,2.393238,0,1,75,1,0,2018,2,2018_Q2,POINT (2.393238 48.881201),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,14578.313253012047,6,14123.426414729121,10664.539728309914,159,9,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0009814043194883758
2018-1430043,2018-07-23,1.0,75119,67.0,108.0,4.0,sols,1110000.0,48.880983,2.39519,0,1,75,1,0,2018,3,2018_Q3,POINT (2.39519 48.880983),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,10277.777777777777,7,10996.642311928224,4155.740539908074,159,7,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002696623160603651
2018-1430851,2018-09-10,1.0,75119,101.0,180.0,6.0,sols,1655300.0,48.880171,2.394715,0,1,75,1,0,2018,3,2018_Q3,POINT (2.394715 48.880171),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,9196.111111111111,9,10996.642311928224,4155.740539908074,159,7,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0027353943464002864
2018-1431259,2018-10-16,1.0,75119,123.0,75.0,4.0,sols,475000.0,48.881777,2.389915,0,1,75,1,0,2018,4,2018_Q4,POINT (2.389915 48.881777),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,6333.333333333333,10,8899.049316131086,3907.461211195591,159,14,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0027101329102025614
2018-1431306,2018-10-18,1.0,75119,128.0,144.0,5.0,sols,1160000.0,48.881369,2.388977,0,1,75,1,0,2018,4,2018_Q4,POINT (2.388977 48.881369),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,8055.555555555556,10,8899.049316131086,3907.461211195591,159,14,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0020457544297803245
2018-1431797,2018-11-15,1.0,75119,200.0,136.0,7.0,sols,1500000.0,48.881346,2.393448,0,1,75,1,0,2018,4,2018_Q4,POINT (2.393448 48.881346),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,11029.411764705883,11,8899.049316131086,3907.461211195591,159,14,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0010074507423711192
2018-1432132,2018-12-21,1.0,75119,66.0,120.0,3.0,sols,1207364.0,48.881232,2.394897,0,1,75,1,0,2018,4,2018_Q4,POINT (2.394897 48.881232),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,10061.366666666667,12,8899.049316131086,3907.461211195591,159,14,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0023331736374108095
2019-1544041,2019-07-09,1.0,75119,123.0,75.0,4.0,sols,783000.0,48.881777,2.389915,0,1,75,1,0,2019,3,2019_Q3,POINT (2.389915 48.881777),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,10440.0,7,8839.355769914357,2372.5763336606706,159,8,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0027101329102025614
2019-1544154,2019-07-16,1.0,75119,70.0,111.0,5.0,sols,870118.0,48.880909,2.389735,0,1,75,1,0,2019,3,2019_Q3,POINT (2.389735 48.880909),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,7838.9009009009005,7,8839.355769914357,2372.5763336606706,159,8,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0018630374207135698
2019-1545340,2019-10-23,1.0,75119,66.0,115.0,3.0,sols,1000000.0,48.88167,2.393207,1,1,75,1,2,2019,4,2019_Q4,POINT (2.393207 48.88167),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,8695.652173913044,10,9265.272785152732,2978.3440571272654,159,6,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0006161820691197283
2019-1545781,2019-10-31,1.0,75119,0.0,101.0,3.0,0,895000.0,48.881931,2.392006,3,1,75,1,0,2019,4,2019_Q4,POINT (2.392006 48.881931),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,8861.386138613861,10,9265.272785152732,2978.3440571272654,159,6,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0007021240391158736
2020-1456831,2020-01-22,1.0,75119,148.0,102.0,6.0,sols,1456000.0,48.881083,2.39091,0,1,75,1,0,2020,1,2020_Q1,POINT (2.39091 48.881083),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,14274.509803921568,1,11271.171779495637,4534.531903791145,159,7,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0020236881158699977
2020-1457817,2020-05-26,1.0,75119,66.0,115.0,3.0,sols,1294600.0,48.879762,2.393207,0,1,75,1,0,2020,2,2020_Q2,POINT (2.393207 48.879762),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,11257.391304347826,5,16820.76821843675,14649.167637673385,159,3,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0023168354672507877
2020-1459063,2020-08-31,1.0,75119,82.0,90.0,4.0,sols,970000.0,48.880815,2.394701,0,1,75,1,0,2020,3,2020_Q3,POINT (2.394701 48.880815),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,10777.777777777777,8,9687.43528410195,1956.219026543062,159,7,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0023356787806352738
2020-1460286,2020-11-02,1.0,75119,107.0,107.0,5.0,sols,1411350.0,48.881464,2.392589,0,1,75,1,0,2020,4,2020_Q4,POINT (2.392589 48.881464),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,13190.18691588785,11,11584.80524281587,3984.7126099499988,159,10,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0005704544629539161
2020-1460444,2020-11-20,1.0,75119,126.0,130.0,4.0,sols,1580000.0,48.881641,2.391929,0,1,75,1,0,2020,4,2020_Q4,POINT (2.391929 48.881641),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,12153.846153846154,11,11584.80524281587,3984.7126099499988,159,10,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0008623458553871665
2021-1582425,2021-04-14,1.0,75119,58.0,72.0,3.0,sols,1075000.0,48.881108,2.389375,0,1,75,1,0,2021,2,2021_Q2,POINT (2.389375 48.881108),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,14930.555555555555,4,17274.513281878277,16597.99597091764,159,6,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0018827502253248812
2021-1583451,2021-05-04,1.0,75119,95.0,79.0,5.0,sols,1399450.0,48.880752,2.394661,0,1,75,1,0,2021,2,2021_Q2,POINT (2.394661 48.880752),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,17714.556962025315,5,17274.513281878277,16597.99597091764,159,6,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0023352246500720217
2021-1589270,2021-07-09,1.0,75119,109.0,90.0,6.0,sols,1450000.0,48.880993,2.392898,0,1,75,1,0,2021,3,2021_Q3,POINT (2.392898 48.880993),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,16111.111111111111,7,12562.40547233527,5050.257525685568,159,9,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0010486105274664205
2021-1591517,2021-09-20,1.0,75119,104.0,104.0,5.0,sols,1460000.0,48.881358,2.389342,0,1,75,1,0,2021,3,2021_Q3,POINT (2.389342 48.881358),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,14038.461538461539,9,12562.40547233527,5050.257525685568,159,9,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002109778617998407
2021-1593828,2021-10-06,1.0,75119,97.0,83.0,2.0,sols,636500.0,48.881426,2.390157,0,1,75,1,0,2021,4,2021_Q4,POINT (2.390157 48.881426),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,7668.674698795181,10,10228.470783483011,3751.4431941743064,159,11,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0025270192335946485
2021-1598025,2021-12-31,1.0,75119,104.0,124.0,5.0,sols,1438400.0,48.880412,2.394692,0,1,75,1,0,2021,4,2021_Q4,POINT (2.394692 48.880412),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,11600.0,12,10228.470783483011,3751.4431941743064,159,11,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.00256040331633669
2022-517596,2022-03-09,1.0,75119,62.0,70.0,3.0,sols,1185000.0,48.881303,2.394958,0,1,75,1,0,2022,1,2022_Q1,POINT (2.394958 48.881303),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,16928.571428571428,3,13114.756147348839,5384.9886249012925,159,4,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.0023681011376840886
2022-518408,2022-03-18,1.0,75119,58.0,82.0,3.0,sols,1000000.0,48.880134,2.39491,0,1,75,1,0,2022,1,2022_Q1,POINT (2.39491 48.880134),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,12195.121951219513,3,13114.756147348839,5384.9886249012925,159,4,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002905836249741846
2022-522403,2022-05-20,1.0,75119,218.0,165.0,5.0,sols,1790000.0,48.879669,2.391289,0,1,75,1,0,2022,2,2022_Q2,POINT (2.391289 48.879669),1298.0,['M̩tropole du Grand Paris'],751197514,Am̩rique 1,am̩rique 14,10848.484848484848,5,10074.789683333442,3083.321016870939,159,7,1642.0,1456.0,38.0,148.0,434.0,1207.0,809.0,575.0,34220,1,3,00851,75119,752551,7511975,H,2099.14556719267,384.675146385294,1291.9950960624,422.475324744974,1610.89816836481,128.700464670358,488.24739882786,0.767406602734642,0.06131088128513063,75119,0.002576394923721612
2017-752284,2017-09-29,1.0,75119,112.0,75.0,3.0,sols,750000.0,48.876504,2.39032,0,1,75,1,0,2017,3,2017_Q3,POINT (2.39032 48.876504),35957.0,['M̩tropole du Grand Paris'],751197506,Am̩rique ,am̩rique 6,10000.0,9,8997.896926773057,1320.910571801816,113,4,1259.0,1056.0,66.0,138.0,39.0,1214.0,434.0,603.0,29100,0,0,00851,75119,752601,7511975,H,1412.65047155617,138.273172471709,1101.85708211608,172.520216968383,1260.18076447784,148.176005310959,152.469707078334,0.8920683423477217,0.10489219258018505,75119,0.001748234244859241
2018-1428053,2018-03-05,1.0,75119,112.0,75.0,3.0,sols,1020000.0,48.876504,2.39032,0,1,75,1,0,2018,1,2018_Q1,POINT (2.39032 48.876504),35957.0,['M̩tropole du Grand Paris'],751197506,Am̩rique ,am̩rique 6,13600.0,3,10063.206335616438,5091.609247542301,113,2,1259.0,1056.0,66.0,138.0,39.0,1214.0,434.0,603.0,29100,0,0,00851,75119,752601,7511975,H,1412.65047155617,138.273172471709,1101.85708211608,172.520216968383,1260.18076447784,148.176005310959,152.469707078334,0.8920683423477217,0.10489219258018505,75119,0.001748234244859241
2022-522814,2022-05-31,1.0,75119,145.0,185.0,4.0,sols,1850000.0,48.876234,2.390658,0,1,75,1,0,2022,2,2022_Q2,POINT (2.390658 48.876234),35957.0,['M̩tropole du Grand Paris'],751197506,Am̩rique ,am̩rique 6,10000.0,5,9678.82155969644,1721.426522516893,113,6,1259.0,1056.0,66.0,138.0,39.0,1214.0,434.0,603.0,29100,0,0,00851,75119,752601,7511975,H,1412.65047155617,138.273172471709,1101.85708211608,172.520216968383,1260.18076447784,148.176005310959,152.469707078334,0.8920683423477217,0.10489219258018505,75119,0.0018120440322736283
2020-1456569,2020-01-08,1.0,75119,74.0,150.0,6.0,sols,1680000.0,48.876908,2.377785,0,1,75,1,0,2020,1,2020_Q1,POINT (2.377785 48.876908),30904.0,['M̩tropole du Grand Paris'],751197609,Combat ,combat 9,11200.0,1,9955.619002838126,2181.734252037419,274,12,2199.0,1766.0,132.0,302.0,55.0,2099.0,663.0,1049.0,28100,0,0,00851,75119,752561,7511976,H,2134.52371558556,258.97540434695,1518.79828293721,356.750028301398,1843.7522963451,272.543942727196,290.771419240457,0.8637769085827688,0.12768372669611194,75119,0.003455372990402091
2020-1459099,2020-09-04,1.0,75119,62.0,140.0,4.0,sols,1560000.0,48.877471,2.375851,0,1,75,1,0,2020,3,2020_Q3,POINT (2.375851 48.877471),30904.0,['M̩tropole du Grand Paris'],751197609,Combat ,combat 9,11142.857142857143,9,10602.478833465018,1939.5261100183181,274,11,2199.0,1766.0,132.0,302.0,55.0,2099.0,663.0,1049.0,28100,0,0,00851,75119,752561,7511976,H,2134.52371558556,258.97540434695,1518.79828293721,356.750028301398,1843.7522963451,272.543942727196,290.771419240457,0.8637769085827688,0.12768372669611194,75119,0.003632626476091153
2022-521054,2022-05-02,1.0,75119,57.0,123.0,5.0,sols,1450000.0,48.877423,2.375846,0,1,75,1,0,2022,2,2022_Q2,POINT (2.375846 48.877423),30904.0,['M̩tropole du Grand Paris'],751197609,Combat ,combat 9,11788.617886178861,5,9913.103924588102,3336.2510112360146,274,17,2199.0,1766.0,132.0,302.0,55.0,2099.0,663.0,1049.0,28100,0,0,00851,75119,752561,7511976,H,2134.52371558556,258.97540434695,1518.79828293721,356.750028301398,1843.7522963451,272.543942727196,290.771419240457,0.8637769085827688,0.12768372669611194,75119,0.00367128938178357
2022-522159,2022-06-02,1.0,75119,84.0,112.0,6.0,sols,1374650.0,48.876907,2.377602,0,1,75,1,0,2022,2,2022_Q2,POINT (2.377602 48.876907),30904.0,['M̩tropole du Grand Paris'],751197609,Combat ,combat 9,12273.660714285714,6,9913.103924588102,3336.2510112360146,274,17,2199.0,1766.0,132.0,302.0,55.0,2099.0,663.0,1049.0,28100,0,0,00851,75119,752561,7511976,H,2134.52371558556,258.97540434695,1518.79828293721,356.750028301398,1843.7522963451,272.543942727196,290.771419240457,0.8637769085827688,0.12768372669611194,75119,0.0036330223757630046
2021-1582947,2021-04-01,1.0,75119,51.0,163.0,3.0,sols,1639050.0,48.88615,2.373076,0,1,75,1,0,2021,2,2021_Q2,POINT (2.373076 48.88615),28548.0,['M̩tropole du Grand Paris'],751197305,Villette ,villette 5,10055.521472392638,4,8998.90982467204,2192.2127239891183,103,7,1938.0,1750.0,50.0,137.0,18.0,1873.0,434.0,1282.0,25490,0,1,00851,75119,752461,7511973,H,2245.17061169711,351.424400513252,1534.47094147413,359.275269709731,1745.29376725554,268.174096442589,499.876844441575,0.7773546287140662,0.11944486314110354,75119,0.002426326941502356
2018-1427610,2018-01-15,1.0,75119,0.0,180.0,5.0,0,1200000.0,48.886105,2.387822,1,1,75,1,2,2018,1,2018_Q1,POINT (2.387822 48.886105),30902.0,['M̩tropole du Grand Paris'],751197522,Am̩rique 2,am̩rique 22,6666.666666666667,1,6511.207507339602,2230.738812135456,156,9,1916.0,1658.0,58.0,200.0,19.0,1887.0,535.0,1072.0,25060,2,1,00851,75119,752521,7511975,H,2543.38101042629,562.979717793847,1580.23964407724,400.161648555203,1901.99047210271,260.177246317539,641.390538323574,0.7478197188332086,0.1022958201114867,75119,0.0019924044715230096
2018-1427878,2018-02-27,1.0,75120,133.0,215.0,5.0,sols,1640000.0,48.8631,2.40407,1,1,75,1,1,2018,1,2018_Q1,POINT (2.40407 48.8631),23587.0,['M̩tropole du Grand Paris'],751207901,P̬re Lachaise ,p̬re lachaise 1,7627.906976744186,2,7909.811887533018,1092.8998613374006,228,8,2263.0,2073.0,65.0,124.0,62.0,2178.0,836.0,1184.0,27220,1,0,00851,75120,752771,7512079,H,2793.08917282279,504.596857998538,1926.11381870961,362.378496114643,2329.7355252365,269.524935430391,463.353647586296,0.834107105460579,0.09649707501389941,75120,0.004138227189535338
2019-1541399,2019-01-11,1.0,75120,0.0,78.0,3.0,0,650000.0,48.86291,2.403189,1,1,75,1,1,2019,1,2019_Q1,POINT (2.403189 48.86291),23587.0,['M̩tropole du Grand Paris'],751207901,P̬re Lachaise ,p̬re lachaise 1,8333.333333333334,1,8424.364302072916,1642.6108453424463,228,7,2263.0,2073.0,65.0,124.0,62.0,2178.0,836.0,1184.0,27220,1,0,00851,75120,752771,7512079,H,2793.08917282279,504.596857998538,1926.11381870961,362.378496114643,2329.7355252365,269.524935430391,463.353647586296,0.834107105460579,0.09649707501389941,75120,0.005035310959436492
2020-1458876,2020-04-17,1.0,75120,155.0,170.0,4.0,sols,1500000.0,48.856919,2.400535,0,1,75,1,0,2020,2,2020_Q2,POINT (2.400535 48.856919),17771.0,['M̩tropole du Grand Paris'],751208024,Charonne 2,charonne 24,8823.529411764706,4,8401.05517159341,2507.21978063611,148,4,1695.0,1570.0,39.0,86.0,3.0,1674.0,663.0,869.0,25530,1,0,00851,75120,752821,7512080,H,2102.62932539857,408.950842173823,1342.51113279305,351.167350431703,1694.94849985337,239.190019082282,407.680825545203,0.8061090366139925,0.11375757780651216,75120,0.005206034534479966
2017-752737,2017-10-27,1.0,75119,95.0,180.0,4.0,sols,1065000.0,48.88256,2.393285,0,1,75,1,0,2017,4,2017_Q4,POINT (2.393285 48.88256),21943.0,['M̩tropole du Grand Paris'],751197517,Am̩rique 1,am̩rique 17,5916.666666666667,10,6430.554441659705,796.7203779043826,40,3,1785.0,1606.0,36.0,143.0,37.0,1736.0,188.0,1389.0,17500,1,0,00851,75119,752531,7511975,H,2741.48854157262,532.909925461397,1607.95000628386,600.628609827369,2013.9444441293,357.354289580994,727.544097443328,0.7346171299238867,0.13035045894300995,75119,0.0007924941831335642
