id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,valeur_fonciere,latitude,longitude,nombre_lots,Prix_m2,Year,Month,prix_m2_moy_surf_habit,prix_m2_moy_terrain
2021-141088,2021-02-23,2.0,13204,0.0,63.0,3.0,174000.0,43.307008,5.395589,2,2761.904761904762,2021,2,2721.7173060895752,12027.867705044877
2021-141096,2021-02-22,2.0,13204,0.0,81.0,4.0,274000.0,43.298603,5.406468,1,3382.716049382716,2021,2,2721.7173060895752,12027.867705044877
2021-141109,2021-02-23,2.0,13204,0.0,49.0,3.0,90000.0,43.300374,5.406238,1,1836.734693877551,2021,2,2721.7173060895752,12027.867705044877
2021-141111,2021-02-24,2.0,13204,0.0,92.0,3.0,140800.0,43.302956,5.393815,1,1530.4347826086957,2021,2,2721.7173060895752,12027.867705044877
2021-141112,2021-03-12,2.0,13204,0.0,83.0,3.0,185000.0,43.306127,5.400601,2,2228.9156626506024,2021,3,2721.7173060895752,12027.867705044877
2021-141113,2021-03-10,2.0,13204,0.0,78.0,4.0,270000.0,43.305908,5.398898,4,3461.5384615384614,2021,3,2721.7173060895752,12027.867705044877
2021-141118,2021-03-15,2.0,13204,0.0,53.0,3.0,95000.0,43.308658,5.407849,2,1792.4528301886792,2021,3,2721.7173060895752,12027.867705044877
2021-141124,2021-02-24,2.0,13204,0.0,65.0,3.0,135000.0,43.29703,5.401388,1,2076.923076923077,2021,2,2721.7173060895752,12027.867705044877
2021-141135,2021-03-05,2.0,13204,0.0,55.0,2.0,161000.0,43.297932,5.407395,1,2927.2727272727275,2021,3,2721.7173060895752,12027.867705044877
2021-141143,2021-03-15,2.0,13204,0.0,70.0,3.0,148000.0,43.302517,5.39732,2,2114.285714285714,2021,3,2721.7173060895752,12027.867705044877
2021-141155,2021-02-25,2.0,13204,0.0,53.0,2.0,120000.0,43.30764,5.39633,2,2264.1509433962265,2021,2,2721.7173060895752,12027.867705044877
2021-141160,2021-03-17,2.0,13204,0.0,61.0,3.0,110000.0,43.304392,5.406166,1,1803.27868852459,2021,3,2721.7173060895752,12027.867705044877
2021-141165,2021-03-01,1.0,13204,16.0,120.0,8.0,303200.0,43.313459,5.40008,6,2526.6666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141167,2021-02-24,1.0,13204,0.0,48.0,3.0,92600.0,43.315292,5.39738,1,1929.1666666666667,2021,2,2721.7173060895752,12027.867705044877
2021-141177,2021-03-15,2.0,13204,0.0,61.0,3.0,169000.0,43.296549,5.405115,1,2770.4918032786886,2021,3,2721.7173060895752,12027.867705044877
2021-141183,2021-03-18,2.0,13204,0.0,68.0,4.0,107000.0,43.30678,5.408331,2,1573.5294117647059,2021,3,2721.7173060895752,12027.867705044877
2021-141198,2021-03-17,2.0,13204,0.0,31.0,1.0,95000.0,43.307089,5.404408,2,3064.516129032258,2021,3,2721.7173060895752,12027.867705044877
2021-141207,2021-03-12,2.0,13204,0.0,59.0,2.0,125000.0,43.298852,5.399433,1,2118.64406779661,2021,3,2721.7173060895752,12027.867705044877
2021-141214,2021-03-05,2.0,13204,0.0,84.0,4.0,383000.0,43.307589,5.406043,1,4559.523809523809,2021,3,2721.7173060895752,12027.867705044877
2021-141233,2021-03-11,1.0,13204,45.0,53.0,3.0,150000.0,43.308206,5.399654,0,2830.188679245283,2021,3,2721.7173060895752,12027.867705044877
2021-141238,2021-03-17,2.0,13204,0.0,71.0,3.0,165300.0,43.302397,5.40279,1,2328.169014084507,2021,3,2721.7173060895752,12027.867705044877
2021-141244,2021-03-19,2.0,13204,0.0,70.0,3.0,175000.0,43.30922,5.395556,2,2500.0,2021,3,2721.7173060895752,12027.867705044877
2021-141252,2021-03-02,2.0,13204,0.0,75.0,3.0,271500.0,43.300407,5.399339,1,3620.0,2021,3,2721.7173060895752,12027.867705044877
2021-141254,2021-03-12,1.0,13204,488.0,100.0,2.0,245000.0,43.314385,5.407742,0,2450.0,2021,3,2721.7173060895752,12027.867705044877
2021-141255,2021-03-12,2.0,13204,0.0,50.0,3.0,95000.0,43.308658,5.407849,2,1900.0,2021,3,2721.7173060895752,12027.867705044877
2021-141258,2021-03-10,2.0,13204,0.0,66.0,3.0,174000.0,43.310036,5.39562,1,2636.3636363636365,2021,3,2721.7173060895752,12027.867705044877
2021-141275,2021-03-23,2.0,13204,0.0,20.0,1.0,50000.0,43.310986,5.394664,1,2500.0,2021,3,2721.7173060895752,12027.867705044877
2021-141276,2021-03-15,2.0,13204,0.0,86.0,3.0,230000.0,43.300621,5.397896,1,2674.4186046511627,2021,3,2721.7173060895752,12027.867705044877
2021-141285,2021-03-09,2.0,13204,0.0,95.0,5.0,262000.0,43.299269,5.398291,2,2757.8947368421054,2021,3,2721.7173060895752,12027.867705044877
2021-141298,2021-03-08,1.0,13204,159.0,96.0,6.0,382000.0,43.297568,5.4071,0,3979.1666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141302,2021-03-10,2.0,13204,0.0,63.0,4.0,164000.0,43.305088,5.40191,1,2603.1746031746034,2021,3,2721.7173060895752,12027.867705044877
2021-141316,2021-03-24,2.0,13204,0.0,25.0,1.0,61000.0,43.302088,5.396492,1,2440.0,2021,3,2721.7173060895752,12027.867705044877
2021-141317,2021-03-22,2.0,13204,0.0,37.0,1.0,70000.0,43.304555,5.401678,2,1891.8918918918919,2021,3,2721.7173060895752,12027.867705044877
2021-141318,2021-03-12,2.0,13204,0.0,51.0,2.0,136154.0,43.304288,5.402239,2,2669.6862745098038,2021,3,2721.7173060895752,12027.867705044877
2021-141319,2021-03-08,2.0,13204,0.0,68.0,3.0,110000.0,43.315226,5.396611,1,1617.6470588235295,2021,3,2721.7173060895752,12027.867705044877
2021-141328,2021-03-10,2.0,13204,133.0,133.0,7.0,255000.0,43.310337,5.401483,0,1917.2932330827068,2021,3,2721.7173060895752,12027.867705044877
2021-141329,2021-03-05,2.0,13204,0.0,68.0,3.0,280000.0,43.305922,5.404256,1,4117.64705882353,2021,3,2721.7173060895752,12027.867705044877
2021-141330,2021-03-16,2.0,13204,0.0,20.0,1.0,77000.0,43.29931,5.390571,1,3850.0,2021,3,2721.7173060895752,12027.867705044877
2021-141331,2021-03-03,2.0,13204,0.0,40.0,3.0,112000.0,43.299383,5.404193,1,2800.0,2021,3,2721.7173060895752,12027.867705044877
2021-141341,2021-01-11,2.0,13204,0.0,42.0,2.0,135000.0,43.310034,5.407505,2,3214.285714285714,2021,1,2721.7173060895752,12027.867705044877
2021-141343,2021-03-25,2.0,13204,82.0,72.0,4.0,279000.0,43.301836,5.394353,0,3875.0,2021,3,2721.7173060895752,12027.867705044877
2021-141367,2021-03-10,2.0,13204,0.0,56.0,2.0,157000.0,43.303069,5.399292,1,2803.5714285714284,2021,3,2721.7173060895752,12027.867705044877
2021-141368,2021-03-12,2.0,13204,0.0,38.0,1.0,88000.0,43.302306,5.395849,2,2315.7894736842104,2021,3,2721.7173060895752,12027.867705044877
2021-141369,2021-03-17,2.0,13204,0.0,52.0,3.0,100000.0,43.311926,5.402185,2,1923.076923076923,2021,3,2721.7173060895752,12027.867705044877
2021-141378,2021-03-18,2.0,13204,0.0,36.0,2.0,123000.0,43.311566,5.401966,2,3416.6666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141383,2021-03-17,2.0,13204,0.0,58.0,3.0,107000.0,43.312324,5.401112,2,1844.8275862068965,2021,3,2721.7173060895752,12027.867705044877
2021-141390,2021-03-22,2.0,13204,0.0,110.0,4.0,271000.0,43.307659,5.395506,1,2463.6363636363635,2021,3,2721.7173060895752,12027.867705044877
2021-141392,2021-03-29,2.0,13204,0.0,58.0,3.0,142000.0,43.310745,5.401515,2,2448.2758620689656,2021,3,2721.7173060895752,12027.867705044877
2021-141396,2021-03-16,2.0,13204,0.0,67.0,4.0,140000.0,43.305088,5.40191,1,2089.5522388059703,2021,3,2721.7173060895752,12027.867705044877
2021-141399,2021-03-15,2.0,13204,0.0,56.0,3.0,104000.0,43.314836,5.394084,1,1857.142857142857,2021,3,2721.7173060895752,12027.867705044877
2021-141402,2021-03-31,2.0,13204,0.0,40.0,2.0,89000.0,43.305088,5.40191,1,2225.0,2021,3,2721.7173060895752,12027.867705044877
2021-141403,2021-04-02,2.0,13204,0.0,85.0,4.0,370000.0,43.300621,5.397896,1,4352.941176470588,2021,4,2721.7173060895752,12027.867705044877
2021-141408,2021-03-16,2.0,13204,0.0,60.0,3.0,152000.0,43.310745,5.401515,1,2533.3333333333335,2021,3,2721.7173060895752,12027.867705044877
2021-141409,2021-03-17,2.0,13204,0.0,18.0,1.0,65000.0,43.307307,5.403058,1,3611.1111111111113,2021,3,2721.7173060895752,12027.867705044877
2021-141413,2021-03-26,2.0,13204,0.0,35.0,1.0,96000.0,43.311035,5.395079,1,2742.8571428571427,2021,3,2721.7173060895752,12027.867705044877
2021-141415,2021-03-24,2.0,13204,0.0,56.0,3.0,95000.0,43.296549,5.405115,1,1696.4285714285713,2021,3,2721.7173060895752,12027.867705044877
2021-141420,2021-03-31,2.0,13204,0.0,31.0,1.0,75000.0,43.311357,5.395879,1,2419.3548387096776,2021,3,2721.7173060895752,12027.867705044877
2021-141422,2021-03-25,2.0,13204,0.0,40.0,2.0,70000.0,43.305918,5.401153,1,1750.0,2021,3,2721.7173060895752,12027.867705044877
2021-141434,2021-04-06,2.0,13204,0.0,32.0,2.0,94000.0,43.313695,5.397618,1,2937.5,2021,4,2721.7173060895752,12027.867705044877
2021-141436,2021-03-25,2.0,13204,0.0,60.0,3.0,136000.0,43.301479,5.401882,1,2266.6666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141442,2021-04-02,2.0,13204,0.0,28.0,1.0,80000.0,43.298586,5.400061,1,2857.1428571428573,2021,4,2721.7173060895752,12027.867705044877
2021-141447,2021-03-05,2.0,13204,0.0,35.0,2.0,110000.0,43.304555,5.401678,1,3142.8571428571427,2021,3,2721.7173060895752,12027.867705044877
2021-141458,2021-03-29,2.0,13204,0.0,80.0,4.0,185000.0,43.303573,5.406917,1,2312.5,2021,3,2721.7173060895752,12027.867705044877
2021-141461,2021-03-31,2.0,13204,0.0,35.0,2.0,100000.0,43.304979,5.398142,1,2857.1428571428573,2021,3,2721.7173060895752,12027.867705044877
2021-141487,2021-03-31,2.0,13204,0.0,31.0,2.0,62000.0,43.29703,5.401388,1,2000.0,2021,3,2721.7173060895752,12027.867705044877
2021-141491,2021-04-08,2.0,13204,0.0,43.0,3.0,125000.0,43.296517,5.408384,2,2906.9767441860463,2021,4,2721.7173060895752,12027.867705044877
2021-141499,2021-03-12,2.0,13204,0.0,43.0,3.0,133000.0,43.310464,5.397075,1,3093.0232558139537,2021,3,2721.7173060895752,12027.867705044877
2021-141501,2021-03-18,2.0,13204,0.0,55.0,3.0,100000.0,43.305908,5.398898,2,1818.1818181818182,2021,3,2721.7173060895752,12027.867705044877
2021-141503,2021-03-25,2.0,13204,0.0,160.0,8.0,379000.0,43.296024,5.40051,1,2368.75,2021,3,2721.7173060895752,12027.867705044877
2021-141506,2021-03-10,2.0,13204,0.0,50.0,2.0,154574.0,43.301077,5.397344,1,3091.48,2021,3,2721.7173060895752,12027.867705044877
2021-141516,2021-04-02,2.0,13204,0.0,60.0,3.0,208000.0,43.312682,5.400754,1,3466.6666666666665,2021,4,2721.7173060895752,12027.867705044877
2021-141535,2021-04-08,2.0,13204,0.0,37.0,2.0,155000.0,43.301567,5.39424,1,4189.189189189189,2021,4,2721.7173060895752,12027.867705044877
2021-141540,2021-03-29,2.0,13204,0.0,58.0,3.0,130000.0,43.299623,5.400426,2,2241.3793103448274,2021,3,2721.7173060895752,12027.867705044877
2021-141549,2021-03-31,2.0,13204,0.0,55.0,2.0,220000.0,43.299588,5.391675,2,4000.0,2021,3,2721.7173060895752,12027.867705044877
2021-141562,2021-04-09,2.0,13204,0.0,45.0,2.0,122500.0,43.306663,5.402193,2,2722.222222222222,2021,4,2721.7173060895752,12027.867705044877
2021-141566,2021-04-09,2.0,13204,0.0,36.0,2.0,143525.0,43.309751,5.404946,1,3986.8055555555557,2021,4,2721.7173060895752,12027.867705044877
2021-141567,2021-04-01,2.0,13204,0.0,30.0,2.0,80000.0,43.312643,5.399738,1,2666.6666666666665,2021,4,2721.7173060895752,12027.867705044877
2021-141572,2021-04-13,2.0,13204,0.0,64.0,3.0,177150.0,43.308606,5.405335,1,2767.96875,2021,4,2721.7173060895752,12027.867705044877
2021-141576,2021-03-04,2.0,13204,0.0,36.0,2.0,87000.0,43.309612,5.403819,2,2416.6666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141580,2021-03-31,2.0,13204,0.0,53.0,2.0,127000.0,43.30922,5.395556,2,2396.2264150943397,2021,3,2721.7173060895752,12027.867705044877
2021-141590,2021-04-14,2.0,13204,0.0,45.0,2.0,145000.0,43.310427,5.401142,2,3222.222222222222,2021,4,2721.7173060895752,12027.867705044877
2021-141596,2021-04-07,2.0,13204,0.0,33.0,2.0,120000.0,43.29703,5.401388,2,3636.3636363636365,2021,4,2721.7173060895752,12027.867705044877
2021-141601,2021-04-12,2.0,13204,0.0,90.0,4.0,197600.0,43.298163,5.401512,1,2195.5555555555557,2021,4,2721.7173060895752,12027.867705044877
2021-141635,2021-04-07,2.0,13204,0.0,102.0,4.0,385000.0,43.302486,5.396454,1,3774.5098039215686,2021,4,2721.7173060895752,12027.867705044877
2021-141637,2021-03-26,2.0,13204,0.0,54.0,3.0,154250.0,43.308541,5.395823,1,2856.4814814814813,2021,3,2721.7173060895752,12027.867705044877
2021-141646,2021-03-22,2.0,13204,0.0,24.0,1.0,90000.0,43.310582,5.402525,1,3750.0,2021,3,2721.7173060895752,12027.867705044877
2021-141652,2021-04-13,2.0,13204,0.0,22.0,1.0,58000.0,43.309686,5.408105,1,2636.3636363636365,2021,4,2721.7173060895752,12027.867705044877
2021-141653,2021-04-12,2.0,13204,0.0,58.0,3.0,251000.0,43.307191,5.406585,1,4327.586206896552,2021,4,2721.7173060895752,12027.867705044877
2021-141656,2021-04-14,2.0,13204,0.0,65.0,3.0,209200.0,43.301602,5.401362,1,3218.4615384615386,2021,4,2721.7173060895752,12027.867705044877
2021-141660,2021-04-12,2.0,13204,0.0,80.0,4.0,157650.0,43.300738,5.400185,1,1970.625,2021,4,2721.7173060895752,12027.867705044877
2021-141666,2021-04-06,2.0,13204,0.0,197.0,7.0,320000.0,43.302224,5.404737,1,1624.3654822335025,2021,4,2721.7173060895752,12027.867705044877
2021-141668,2021-03-23,1.0,13204,0.0,90.0,5.0,300000.0,43.302937,5.405273,2,3333.3333333333335,2021,3,2721.7173060895752,12027.867705044877
2021-141670,2021-03-22,2.0,13204,0.0,24.0,1.0,101400.0,43.313202,5.402864,1,4225.0,2021,3,2721.7173060895752,12027.867705044877
2021-141692,2021-04-20,2.0,13204,0.0,44.0,2.0,80000.0,43.308658,5.407849,2,1818.1818181818182,2021,4,2721.7173060895752,12027.867705044877
2021-141695,2021-04-08,2.0,13204,0.0,45.0,2.0,128000.0,43.311449,5.396363,1,2844.4444444444443,2021,4,2721.7173060895752,12027.867705044877
2021-141703,2021-03-24,2.0,13204,0.0,72.0,3.0,144000.0,43.306942,5.395792,2,2000.0,2021,3,2721.7173060895752,12027.867705044877
2021-141710,2021-03-24,2.0,13204,0.0,24.0,3.0,70000.0,43.311419,5.394177,1,2916.6666666666665,2021,3,2721.7173060895752,12027.867705044877
2021-141723,2021-04-21,2.0,13204,0.0,56.0,3.0,115000.0,43.313164,5.396221,2,2053.5714285714284,2021,4,2721.7173060895752,12027.867705044877
2021-141729,2021-04-20,2.0,13204,0.0,60.0,3.0,233650.0,43.304105,5.402404,1,3894.1666666666665,2021,4,2721.7173060895752,12027.867705044877
2021-141735,2021-03-30,2.0,13204,0.0,36.0,1.0,95000.0,43.30236,5.394434,2,2638.8888888888887,2021,3,2721.7173060895752,12027.867705044877
2021-141738,2021-04-06,2.0,13204,0.0,45.0,2.0,129000.0,43.300633,5.400156,1,2866.6666666666665,2021,4,2721.7173060895752,12027.867705044877
2021-141743,2021-04-07,2.0,13204,0.0,46.0,2.0,121500.0,43.309861,5.396963,1,2641.304347826087,2021,4,2721.7173060895752,12027.867705044877
2021-141756,2021-04-07,2.0,13204,0.0,65.0,3.0,140000.0,43.30628,5.407881,1,2153.846153846154,2021,4,2721.7173060895752,12027.867705044877
2021-141757,2021-04-22,2.0,13204,0.0,40.0,2.0,72000.0,43.310059,5.404574,1,1800.0,2021,4,2721.7173060895752,12027.867705044877
2021-141759,2021-04-19,2.0,13204,0.0,35.0,2.0,98200.0,43.313249,5.401108,1,2805.714285714286,2021,4,2721.7173060895752,12027.867705044877
2021-141761,2021-04-13,2.0,13204,0.0,47.0,3.0,152000.0,43.300743,5.397848,1,3234.0425531914893,2021,4,2721.7173060895752,12027.867705044877
2021-141765,2021-04-22,2.0,13204,0.0,89.0,4.0,215000.0,43.310036,5.39562,1,2415.7303370786517,2021,4,2721.7173060895752,12027.867705044877
2021-141775,2021-04-19,2.0,13204,0.0,78.0,4.0,140000.0,43.30846,5.404582,2,1794.871794871795,2021,4,2721.7173060895752,12027.867705044877
2021-141789,2021-04-15,2.0,13204,0.0,78.0,4.0,230000.0,43.303418,5.400188,1,2948.7179487179487,2021,4,2721.7173060895752,12027.867705044877
2021-141796,2021-04-22,2.0,13204,110.0,140.0,8.0,235000.0,43.31313,5.401882,0,1678.5714285714287,2021,4,2721.7173060895752,12027.867705044877
2021-141797,2021-04-21,2.0,13204,0.0,80.0,4.0,288000.0,43.307191,5.406585,1,3600.0,2021,4,2721.7173060895752,12027.867705044877
2021-141799,2021-04-19,2.0,13204,0.0,45.0,2.0,115000.0,43.301417,5.404082,1,2555.5555555555557,2021,4,2721.7173060895752,12027.867705044877
2021-141805,2021-04-13,2.0,13204,0.0,59.0,3.0,92000.0,43.313656,5.400818,1,1559.322033898305,2021,4,2721.7173060895752,12027.867705044877
2021-141829,2021-04-19,2.0,13204,0.0,56.0,3.0,143000.0,43.296285,5.402742,2,2553.5714285714284,2021,4,2721.7173060895752,12027.867705044877
2021-141831,2021-04-15,2.0,13204,0.0,50.0,2.0,90000.0,43.310684,5.3934,1,1800.0,2021,4,2721.7173060895752,12027.867705044877
2021-141842,2021-04-15,2.0,13204,0.0,39.0,1.0,89100.0,43.298404,5.398203,1,2284.6153846153848,2021,4,2721.7173060895752,12027.867705044877
2021-141869,2021-04-16,1.0,13204,309.0,90.0,4.0,308000.0,43.304219,5.40331,0,3422.222222222222,2021,4,2721.7173060895752,12027.867705044877
2021-141871,2021-04-23,2.0,13204,162.0,119.0,4.0,220000.0,43.303974,5.404173,0,1848.7394957983192,2021,4,2721.7173060895752,12027.867705044877
2021-141872,2021-04-21,2.0,13204,0.0,38.0,2.0,96000.0,43.309018,5.405152,1,2526.315789473684,2021,4,2721.7173060895752,12027.867705044877
2021-141879,2021-04-26,2.0,13204,0.0,55.0,3.0,209600.0,43.298884,5.404384,2,3810.909090909091,2021,4,2721.7173060895752,12027.867705044877
2021-141884,2021-04-22,2.0,13204,0.0,31.0,5.0,112500.0,43.298404,5.398298,2,3629.032258064516,2021,4,2721.7173060895752,12027.867705044877
2021-141888,2021-04-16,2.0,13204,0.0,80.0,4.0,130000.0,43.297071,5.408193,2,1625.0,2021,4,2721.7173060895752,12027.867705044877
2021-141894,2021-04-29,2.0,13204,0.0,65.0,2.0,169750.0,43.30022,5.3999,1,2611.5384615384614,2021,4,2721.7173060895752,12027.867705044877
2021-141898,2021-04-27,2.0,13204,0.0,30.0,2.0,113850.0,43.308614,5.40009,1,3795.0,2021,4,2721.7173060895752,12027.867705044877
2021-141901,2021-04-19,2.0,13204,0.0,70.0,4.0,105000.0,43.31056,5.397061,1,1500.0,2021,4,2721.7173060895752,12027.867705044877
2021-141904,2021-04-30,2.0,13204,0.0,81.0,4.0,245000.0,43.301558,5.397869,1,3024.6913580246915,2021,4,2721.7173060895752,12027.867705044877
2021-141907,2021-04-19,2.0,13204,0.0,20.0,1.0,55000.0,43.31056,5.397061,1,2750.0,2021,4,2721.7173060895752,12027.867705044877
2021-141915,2021-04-27,2.0,13204,0.0,53.0,3.0,137000.0,43.296522,5.403324,1,2584.9056603773583,2021,4,2721.7173060895752,12027.867705044877
2021-141916,2021-04-29,2.0,13204,0.0,70.0,3.0,185700.0,43.298892,5.399894,3,2652.8571428571427,2021,4,2721.7173060895752,12027.867705044877
2021-141921,2021-04-28,2.0,13204,0.0,103.0,3.0,222450.0,43.308696,5.400687,1,2159.7087378640776,2021,4,2721.7173060895752,12027.867705044877
2021-141931,2021-04-23,2.0,13204,0.0,50.0,2.0,120000.0,43.310653,5.393311,1,2400.0,2021,4,2721.7173060895752,12027.867705044877
2021-141946,2021-04-19,2.0,13204,0.0,35.0,1.0,91000.0,43.316568,5.405242,2,2600.0,2021,4,2721.7173060895752,12027.867705044877
2021-141950,2021-04-23,2.0,13204,0.0,75.0,4.0,143950.0,43.314836,5.394084,2,1919.3333333333333,2021,4,2721.7173060895752,12027.867705044877
2021-141952,2021-04-29,2.0,13204,0.0,74.0,3.0,140637.0,43.30066,5.398162,1,1900.5,2021,4,2721.7173060895752,12027.867705044877
2021-141957,2021-04-14,2.0,13204,0.0,60.0,3.0,150000.0,43.305962,5.409064,1,2500.0,2021,4,2721.7173060895752,12027.867705044877
2021-141961,2021-04-13,2.0,13204,0.0,63.0,2.0,121000.0,43.30076,5.391708,1,1920.6349206349207,2021,4,2721.7173060895752,12027.867705044877
2021-141974,2021-04-16,2.0,13204,0.0,72.0,4.0,280365.0,43.305274,5.398395,2,3893.9583333333335,2021,4,2721.7173060895752,12027.867705044877
2021-141991,2021-04-15,2.0,13204,0.0,38.0,2.0,110000.0,43.301968,5.401406,1,2894.7368421052633,2021,4,2721.7173060895752,12027.867705044877
2021-141999,2021-04-14,2.0,13204,0.0,28.0,3.0,67000.0,43.31071,5.393198,1,2392.8571428571427,2021,4,2721.7173060895752,12027.867705044877
2021-142001,2021-04-26,2.0,13204,0.0,51.0,2.0,93000.0,43.301185,5.400185,1,1823.5294117647059,2021,4,2721.7173060895752,12027.867705044877
2021-142012,2021-04-29,2.0,13204,0.0,55.0,3.0,110000.0,43.305743,5.404402,2,2000.0,2021,4,2721.7173060895752,12027.867705044877
2021-142026,2021-04-27,2.0,13204,0.0,53.0,4.0,235000.0,43.310777,5.397439,1,4433.962264150943,2021,4,2721.7173060895752,12027.867705044877
2021-142029,2021-04-30,2.0,13204,0.0,42.0,3.0,114000.0,43.304875,5.399803,2,2714.285714285714,2021,4,2721.7173060895752,12027.867705044877
2021-146047,2021-04-13,2.0,13204,0.0,20.0,1.0,55000.0,43.308297,5.403984,2,2750.0,2021,4,2721.7173060895752,12027.867705044877
2021-146071,2021-05-06,2.0,13204,0.0,20.0,1.0,74300.0,43.300107,5.397497,2,3715.0,2021,5,2721.7173060895752,12027.867705044877
2021-146083,2021-04-23,2.0,13204,0.0,58.0,3.0,106000.0,43.308658,5.407849,2,1827.5862068965516,2021,4,2721.7173060895752,12027.867705044877
2021-146089,2021-05-05,2.0,13204,0.0,54.0,2.0,114700.0,43.310464,5.397075,1,2124.074074074074,2021,5,2721.7173060895752,12027.867705044877
2021-146108,2021-05-05,2.0,13204,0.0,20.0,1.0,60000.0,43.301665,5.398594,1,3000.0,2021,5,2721.7173060895752,12027.867705044877
2021-146120,2021-04-27,2.0,13204,0.0,83.0,4.0,255000.0,43.298214,5.408122,1,3072.289156626506,2021,4,2721.7173060895752,12027.867705044877
2021-146190,2021-05-07,2.0,13204,0.0,43.0,3.0,87000.0,43.296517,5.408384,2,2023.2558139534883,2021,5,2721.7173060895752,12027.867705044877
2021-146200,2021-05-05,2.0,13204,0.0,44.0,2.0,139000.0,43.311924,5.402066,2,3159.090909090909,2021,5,2721.7173060895752,12027.867705044877
2021-146244,2021-05-03,2.0,13204,0.0,77.0,4.0,331150.0,43.307162,5.396156,1,4300.649350649351,2021,5,2721.7173060895752,12027.867705044877
2021-146280,2021-05-03,2.0,13204,0.0,77.0,3.0,281847.0,43.300642,5.396102,1,3660.3506493506493,2021,5,2721.7173060895752,12027.867705044877
2021-146310,2021-05-07,2.0,13204,0.0,39.0,3.0,95000.0,43.308383,5.404107,2,2435.897435897436,2021,5,2721.7173060895752,12027.867705044877
2021-146335,2021-04-22,2.0,13204,0.0,37.0,1.0,96000.0,43.302956,5.393815,1,2594.5945945945946,2021,4,2721.7173060895752,12027.867705044877
2021-146339,2021-04-30,2.0,13204,0.0,26.0,2.0,85310.0,43.309686,5.408105,1,3281.153846153846,2021,4,2721.7173060895752,12027.867705044877
2021-146346,2021-04-30,2.0,13204,0.0,53.0,3.0,175000.0,43.30224,5.399754,2,3301.8867924528304,2021,4,2721.7173060895752,12027.867705044877
2021-146372,2021-04-30,2.0,13204,0.0,76.0,3.0,165000.0,43.29864,5.400403,1,2171.0526315789475,2021,4,2721.7173060895752,12027.867705044877
2021-146428,2021-04-30,2.0,13204,0.0,40.0,2.0,177700.0,43.303135,5.398965,1,4442.5,2021,4,2721.7173060895752,12027.867705044877
2021-146438,2021-05-11,2.0,13204,0.0,70.0,2.0,172000.0,43.309198,5.396951,1,2457.1428571428573,2021,5,2721.7173060895752,12027.867705044877
2021-146521,2021-05-04,2.0,13204,0.0,70.0,2.0,286000.0,43.309241,5.402092,1,4085.714285714286,2021,5,2721.7173060895752,12027.867705044877
